13-08-2019 13:00:00,53,255
13-08-2019 12:59:00,21,255
13-08-2019 12:58:00,10,255
13-08-2019 12:57:00,18,255
13-08-2019 12:56:00,41,255
13-08-2019 11:24:00,68,255
13-08-2019 11:23:00,115,255
13-08-2019 11:22:00,112,255
13-08-2019 11:21:00,105,255
13-08-2019 11:20:00,107,255
13-08-2019 11:19:00,103,255
13-08-2019 11:18:00,103,255
13-08-2019 11:17:00,79,255
13-08-2019 11:16:00,101,255
13-08-2019 11:15:00,100,255
13-08-2019 11:14:00,99,255
13-08-2019 11:13:00,100,255
13-08-2019 11:12:00,99,255
13-08-2019 11:11:00,97,255
13-08-2019 11:10:00,69,255
13-08-2019 11:09:00,44,255
13-08-2019 11:05:00,31,255
13-08-2019 11:04:00,16,255
13-08-2019 11:03:00,37,255
13-08-2019 11:02:00,35,255
13-08-2019 11:01:00,30,255
13-08-2019 11:00:00,24,255
13-08-2019 10:57:00,13,255
13-08-2019 10:36:00,10,255
13-08-2019 10:34:00,24,255
13-08-2019 10:33:00,86,255
13-08-2019 10:32:00,97,255
13-08-2019 10:31:00,51,255
13-08-2019 09:15:00,14,255
13-08-2019 08:58:00,31,255
13-08-2019 08:57:00,78,255
13-08-2019 08:56:00,113,255
13-08-2019 08:55:00,92,255
13-08-2019 08:51:00,18,255
13-08-2019 08:50:00,81,255
13-08-2019 08:49:00,115,255
13-08-2019 08:48:00,13,255
13-08-2019 08:45:00,4,255
13-08-2019 08:44:00,87,255
13-08-2019 08:43:00,37,255
13-08-2019 08:42:00,68,255
13-08-2019 08:41:00,33,255
13-08-2019 08:00:00,17,255
13-08-2019 07:53:00,3,255
13-08-2019 07:52:00,13,255
13-08-2019 07:09:00,35,255
13-08-2019 07:06:00,107,255
13-08-2019 07:05:00,114,255
13-08-2019 07:04:00,116,255
13-08-2019 07:03:00,115,255
13-08-2019 07:02:00,115,255
13-08-2019 07:01:00,115,255
13-08-2019 07:00:00,117,255
13-08-2019 06:59:00,47,255
13-08-2019 06:58:00,41,255
13-08-2019 06:55:00,12,255
12-08-2019 21:36:00,15,255
12-08-2019 21:35:00,75,255
12-08-2019 21:34:00,108,255
12-08-2019 21:33:00,109,255
12-08-2019 21:32:00,107,255
12-08-2019 21:31:00,64,255
12-08-2019 21:30:00,13,255
12-08-2019 21:29:00,52,167
12-08-2019 21:28:00,163,172
12-08-2019 21:27:00,167,169
12-08-2019 21:26:00,186,171
12-08-2019 21:25:00,187,146
12-08-2019 21:24:00,149,105
12-08-2019 21:23:00,32,88
12-08-2019 21:22:00,42,84
12-08-2019 21:19:00,30,83
12-08-2019 21:10:00,17,105
12-08-2019 21:09:00,24,102
12-08-2019 21:08:00,17,97
12-08-2019 21:07:00,54,92
12-08-2019 21:05:00,42,93
12-08-2019 21:02:00,17,102
12-08-2019 20:56:00,7,86
12-08-2019 20:55:00,10,85
12-08-2019 20:53:00,11,87
12-08-2019 20:50:00,13,84
12-08-2019 20:49:00,10,94
12-08-2019 20:47:00,24,95
12-08-2019 20:45:00,30,84
12-08-2019 20:44:00,15,74
12-08-2019 20:42:00,7,89
12-08-2019 20:41:00,13,68
12-08-2019 20:40:00,24,64
12-08-2019 20:39:00,23,255
12-08-2019 20:38:00,63,255
12-08-2019 20:37:00,31,255
12-08-2019 20:34:00,55,255
12-08-2019 20:33:00,83,255
12-08-2019 20:32:00,110,255
12-08-2019 20:31:00,107,255
